1626134400000,0.62880000,0.63290000,0.62480000,0.62900000,20268956.19000000,1626141599999,12742987.09860200,13474,8978826.46000000,5646284.49546100,0
1626141600000,0.62890000,0.63040000,0.62740000,0.62760000,13949617.98000000,1626148799999,8776190.72550600,9234,7069926.12000000,4449245.03558200,0
1626148800000,0.62780000,0.62940000,0.61720000,0.61990000,27182216.62000000,1626155999999,16947683.56969000,16901,11030697.14000000,6873529.57773500,0
1626156000000,0.61990000,0.64260000,0.61990000,0.63710000,46716989.05000000,1626163199999,29636725.95136600,37132,25292947.13000000,16045971.14290700,0
1626163200000,0.63720000,0.63950000,0.63140000,0.63460000,17844054.79000000,1626170399999,11329547.11569000,13372,9398775.24000000,5967682.65779400,0
1626170400000,0.63470000,0.63740000,0.62650000,0.62880000,20366313.86000000,1626177599999,12842615.22485400,15832,9870927.16000000,6223964.85472600,0
1626177600000,0.62880000,0.62880000,0.61510000,0.61900000,45058293.59000000,1626184799999,27951891.52015500,29075,22165656.38000000,13751241.83019700,0
1626184800000,0.61890000,0.62540000,0.61770000,0.62270000,20742247.97000000,1626191999999,12885360.82235200,27706,10976716.65000000,6819295.98035100,0
1626192000000,0.62270000,0.62750000,0.62100000,0.62610000,23679685.34000000,1626199199999,14776867.77539700,57395,11581681.31000000,7228384.58641400,0
1626199200000,0.62620000,0.62620000,0.61070000,0.61230000,32318682.11000000,1626206399999,20010607.29676900,45661,15612397.03000000,9665578.27784500,0
1626206400000,0.61230000,0.61940000,0.60860000,0.61830000,24802585.57000000,1626213599999,15257126.62504500,15739,12873033.13000000,7919912.08470100,0
1626213600000,0.61830000,0.62270000,0.61750000,0.61920000,22718470.73000000,1626220799999,14082197.42314100,13504,10273855.77000000,6368050.69923100,0
